# Information content per column (bits):
# Alignment file: alignment.aln
# Alignment idx:  1
# Number of sequences: 15
# Sequence weights from alignment were ignored (if they existed).
#
#  alnpos  freqnongap  info(bits)
# -------  ----------  ----------
      195  1.00000000  0.43719337
      196  1.00000000  1.27807191
      197  0.13333333  1.00000000
      198  0.13333333  2.00000000
      199  1.00000000  1.64664066
      200  1.00000000  1.43349049
      201  1.00000000  0.72709440
      202  1.00000000  0.62904941
      203  1.00000000  1.43349049
      204  1.00000000  1.16335926
      205  1.00000000  0.75805397
      206  1.00000000  0.84106147
      207  1.00000000  1.43349049
      208  1.00000000  2.00000000
      209  1.00000000  2.00000000
      210  1.00000000  0.71330733
      211  1.00000000  1.43349049
      212  0.26666667  2.00000000
      213  1.00000000  1.64664066
      214  1.00000000  2.00000000
      215  1.00000000  1.30015716
      216  1.00000000  2.00000000
      217  1.00000000  1.64664066
      218  0.13333333  1.00000000
      219  1.00000000  2.00000000
      220  1.00000000  1.43349049
      221  1.00000000  1.64664066
      222  1.00000000  1.64664066
      223  1.00000000  2.00000000
      224  1.00000000  1.64664066
      225  1.00000000  1.64664066
      226  1.00000000  1.43349049
      227  1.00000000  1.64664066
      228  1.00000000  2.00000000
      229  1.00000000  1.64664066
      230  0.53333333  1.04556600
      231  0.60000000  2.00000000
      232  0.73333333  0.67782065
      233  0.80000000  1.18872188
      234  0.93333333  0.80188258
      235  0.93333333  0.90508568
      236  0.93333333  1.01477186
      237  1.00000000  1.64664066
      238  1.00000000  0.72709440
      239  1.00000000  1.27807191
      240  1.00000000  0.84106147
      241  1.00000000  1.27807191
      242  1.00000000  1.43349049
      243  1.00000000  0.44539024
      244  1.00000000  1.27807191
      245  1.00000000  1.64664066
      246  1.00000000  1.64664066
      247  1.00000000  1.27807191
      248  1.00000000  1.43349049
      249  1.00000000  2.00000000
      250  1.00000000  1.30015716
      251  1.00000000  1.30015716
      252  1.00000000  1.30015716
      253  1.00000000  1.16335926
      254  0.93333333  1.13687943
      255  1.00000000  2.00000000
      256  1.00000000  2.00000000
      257  0.93333333  1.05971404
      258  1.00000000  2.00000000
      259  1.00000000  1.43349049
      260  1.00000000  1.16335926
      261  1.00000000  2.00000000
      262  1.00000000  1.64664066
      263  1.00000000  1.64664066
      264  1.00000000  1.30015716
      265  1.00000000  1.64664066
      266  1.00000000  1.64664066
      267  1.00000000  2.00000000
      268  1.00000000  2.00000000
      269  1.00000000  1.64664066
      270  1.00000000  2.00000000
      271  1.00000000  1.30015716
      272  1.00000000  2.00000000
      273  1.00000000  1.30015716
      274  1.00000000  1.00320837
      275  1.00000000  2.00000000
      276  0.93333333  0.80188258
      277  0.93333333  1.40832722
      278  0.26666667  2.00000000
      279  0.40000000  1.34997758
      280  0.53333333  0.93872188
      281  0.86666667  1.22065016
      282  0.86666667  0.70426220
      283  1.00000000  0.84106147
      284  1.00000000  1.64664066
      285  1.00000000  0.96107940
      286  1.00000000  1.43349049
      287  1.00000000  1.02904941
      288  1.00000000  0.71330733
      289  1.00000000  1.27807191
      290  1.00000000  1.43349049
      291  1.00000000  1.64664066
      292  1.00000000  2.00000000
      293  1.00000000  1.64664066
      294  1.00000000  1.43349049
      295  1.00000000  1.27807191
      296  1.00000000  2.00000000
      297  1.00000000  1.43349049
      298  1.00000000  1.64664066
      299  1.00000000  0.17052670
      300  0.93333333  0.56843972
      301  0.66666667  0.84322035
      302  1.00000000  1.64664066
      303  1.00000000  1.64664066
      304  1.00000000  1.64664066
      305  1.00000000  1.64664066
      306  1.00000000  1.64664066
      307  1.00000000  2.00000000
      308  1.00000000  1.64664066
      309  1.00000000  2.00000000
      310  1.00000000  2.00000000
      311  1.00000000  1.00320837
      312  0.93333333  1.26547008
      313  0.93333333  1.62876767
      314  1.00000000  1.64664066
      315  1.00000000  1.30015716
      316  1.00000000  1.64664066
      317  1.00000000  1.64664066
      318  1.00000000  1.09441274
      319  1.00000000  1.30015716
      320  1.00000000  0.52839774
      321  1.00000000  0.94701842
      322  1.00000000  0.44539024
      323  1.00000000  0.71330733
      324  1.00000000  0.76904044
      325  1.00000000  0.35977607
      326  1.00000000  2.00000000
      327  1.00000000  1.02904941
      328  0.93333333  1.62876767
      329  0.93333333  1.40832722
      330  1.00000000  1.43349049
      331  1.00000000  1.30015716
      332  1.00000000  0.76904044
      333  1.00000000  1.43349049
      334  1.00000000  1.02904941
      335  1.00000000  1.64664066
      336  1.00000000  1.27807191
      337  0.93333333  0.51616829
      338  1.00000000  0.57439480
      339  1.00000000  0.76335926
      340  1.00000000  1.09441274
      341  1.00000000  2.00000000
      342  1.00000000  1.27807191
      343  1.00000000  1.30015716
      344  1.00000000  1.43349049
      345  1.00000000  0.52839774
      346  0.93333333  0.42558257
      347  0.93333333  0.46938101
      348  1.00000000  0.72709440
      349  1.00000000  1.43349049
      350  1.00000000  1.64664066
      351  1.00000000  1.64664066
      352  1.00000000  1.64664066
      353  1.00000000  1.27807191
      354  1.00000000  1.64664066
      355  1.00000000  1.64664066
      356  1.00000000  2.00000000
      357  1.00000000  2.00000000
      358  1.00000000  2.00000000
      359  1.00000000  1.64664066
      360  1.00000000  0.94701842
      361  1.00000000  2.00000000
      362  1.00000000  1.64664066
      363  1.00000000  0.72709440
      364  1.00000000  1.16335926
      365  1.00000000  1.64664066
      366  1.00000000  1.30015716
      367  1.00000000  1.30015716
      368  1.00000000  2.00000000
      369  1.00000000  1.64664066
      370  1.00000000  2.00000000
      371  1.00000000  2.00000000
      372  1.00000000  1.64664066
      373  1.00000000  2.00000000
      374  1.00000000  2.00000000
      375  1.00000000  1.64664066
      376  1.00000000  1.64664066
      377  1.00000000  2.00000000
      378  1.00000000  2.00000000
      379  1.00000000  2.00000000
      380  1.00000000  2.00000000
      381  1.00000000  1.64664066
      382  1.00000000  1.64664066
      383  1.00000000  1.64664066
      384  1.00000000  2.00000000
      385  1.00000000  1.64664066
      386  1.00000000  1.64664066
      387  1.00000000  2.00000000
      388  1.00000000  1.64664066
      389  1.00000000  2.00000000
      390  1.00000000  1.64664066
      391  1.00000000  2.00000000
      392  1.00000000  2.00000000
      393  1.00000000  2.00000000
      394  1.00000000  2.00000000
      395  1.00000000  0.60041877
      396  0.93333333  0.42558257
      397  1.00000000  1.64664066
      398  1.00000000  1.43349049
      399  1.00000000  1.64664066
      400  1.00000000  0.75805397
      401  1.00000000  1.64664066
      402  1.00000000  1.64664066
      403  1.00000000  1.16335926
      404  1.00000000  2.00000000
      405  1.00000000  1.64664066
      406  1.00000000  2.00000000
      407  1.00000000  2.00000000
      408  1.00000000  2.00000000
      409  1.00000000  1.64664066
      410  1.00000000  1.64664066
      411  0.13333333  1.00000000
      412  0.13333333  1.00000000
      413  0.13333333  2.00000000
      414  0.53333333  0.45120506
      415  1.00000000  2.00000000
      416  1.00000000  1.64664066
      417  1.00000000  1.30015716
      418  1.00000000  1.64664066
      419  1.00000000  1.30015716
      420  1.00000000  2.00000000
      421  1.00000000  0.89669259
      422  1.00000000  1.64664066
      423  1.00000000  1.64664066
      424  0.93333333  1.26547008
      425  0.93333333  1.62876767
      426  1.00000000  1.08170417
      427  1.00000000  2.00000000
      428  1.00000000  2.00000000
      429  1.00000000  2.00000000
      430  1.00000000  1.64664066
      431  1.00000000  2.00000000
      432  1.00000000  2.00000000
      433  1.00000000  2.00000000
      434  1.00000000  1.64664066
      435  1.00000000  2.00000000
      436  1.00000000  2.00000000
      437  1.00000000  1.02904941
      438  1.00000000  1.64664066
      439  1.00000000  1.02904941
      440  0.93333333  1.40832722
      441  1.00000000  1.64664066
      442  1.00000000  0.96107940
      443  1.00000000  1.43349049
      444  1.00000000  1.64664066
      445  1.00000000  2.00000000
      446  1.00000000  1.43349049
      447  1.00000000  1.64664066
      448  0.13333333  1.00000000
      449  1.00000000  1.64664066
      450  1.00000000  2.00000000
      451  1.00000000  2.00000000
      452  1.00000000  1.64664066
      453  1.00000000  0.72709440
      454  1.00000000  1.64664066
      455  1.00000000  1.30015716
      456  1.00000000  2.00000000
      457  1.00000000  1.43349049
      458  0.93333333  1.40832722
      459  1.00000000  2.00000000
      460  1.00000000  2.00000000
      461  1.00000000  1.43349049
      462  1.00000000  2.00000000
      463  1.00000000  1.30015716
      464  1.00000000  0.76335926
      465  1.00000000  2.00000000
      466  1.00000000  1.64664066
      467  1.00000000  1.30015716
      468  1.00000000  2.00000000
      469  1.00000000  0.94701842
      470  1.00000000  0.76335926
      471  1.00000000  2.00000000
      472  1.00000000  0.94701842
      473  1.00000000  1.30015716
      474  1.00000000  1.64664066
      475  1.00000000  2.00000000
      476  1.00000000  2.00000000
      477  0.40000000  1.34997758
      478  0.33333333  1.27807191
      479  1.00000000  0.71330733
      480  1.00000000  2.00000000
      481  1.00000000  1.64664066
      482  1.00000000  2.00000000
      483  1.00000000  1.64664066
      484  1.00000000  1.08170417
      485  1.00000000  2.00000000
      486  1.00000000  1.43349049
      487  1.00000000  1.64664066
      488  1.00000000  2.00000000
      489  1.00000000  1.64664066
      490  1.00000000  1.64664066
      491  1.00000000  1.64664066
      492  1.00000000  0.62472063
      493  1.00000000  1.09441274
      494  1.00000000  0.94701842
      495  1.00000000  0.84106147
      496  1.00000000  1.09441274
      497  1.00000000  1.30015716
      498  1.00000000  0.84106147
      499  1.00000000  2.00000000
      500  1.00000000  1.64664066
      501  1.00000000  2.00000000
      502  1.00000000  2.00000000
      503  1.00000000  1.64664066
      504  1.00000000  1.43349049
      505  1.00000000  1.08170417
      506  1.00000000  2.00000000
      507  1.00000000  1.16335926
      508  1.00000000  1.09441274
      509  1.00000000  1.64664066
      510  1.00000000  0.96107940
      511  1.00000000  1.09441274
      512  1.00000000  1.27807191
      513  1.00000000  1.16335926
      514  1.00000000  0.72709440
      515  1.00000000  1.02904941
      516  1.00000000  1.64664066
      517  1.00000000  1.30015716
      518  1.00000000  1.27807191
      519  1.00000000  1.30015716
      520  1.00000000  1.64664066
      521  0.86666667  0.85988432
      522  1.00000000  1.27807191
      523  1.00000000  1.09441274
      524  1.00000000  2.00000000
      525  1.00000000  1.64664066
      526  1.00000000  1.09441274
      527  1.00000000  1.16335926
      528  0.93333333  2.00000000
      529  0.93333333  1.62876767
      530  0.93333333  2.00000000
      531  0.93333333  1.40832722
      532  0.26666667  1.00000000
      533  1.00000000  1.16335926
      534  1.00000000  1.64664066
      535  1.00000000  0.76904044
      536  1.00000000  1.64664066
      537  1.00000000  1.43349049
      538  1.00000000  1.64664066
      539  1.00000000  1.64664066
      540  1.00000000  0.60041877
      541  1.00000000  1.09441274
      542  1.00000000  1.27807191
      543  1.00000000  1.64664066
      544  1.00000000  1.43349049
      545  1.00000000  2.00000000
      546  1.00000000  2.00000000
      547  1.00000000  1.27807191
      548  0.93333333  1.62876767
      549  0.93333333  2.00000000
      550  0.93333333  1.62876767
      551  0.93333333  1.26547008
      552  0.80000000  1.58618315
      553  0.80000000  1.18331091
      554  0.60000000  1.08170417
      555  0.73333333  2.00000000
      556  0.73333333  2.00000000
      557  0.93333333  1.05971404
      558  0.93333333  1.62876767
      559  0.93333333  1.26547008
      560  0.93333333  0.46938101
      561  1.00000000  1.64664066
      562  1.00000000  1.64664066
      563  1.00000000  1.64664066
      564  1.00000000  1.64664066
      565  1.00000000  1.16335926
      566  1.00000000  1.64664066
      567  1.00000000  1.27807191
      568  1.00000000  1.30015716
      569  0.93333333  1.25040474
      570  0.93333333  0.70830800
      571  1.00000000  1.64664066
      572  1.00000000  1.64664066
      573  1.00000000  1.64664066
      574  0.93333333  1.62876767
      575  0.93333333  2.00000000
      576  0.93333333  0.70416361
      577  0.93333333  0.27260333
      578  0.93333333  1.62876767
      579  0.93333333  1.05362706
      580  0.93333333  0.47835936
      581  0.93333333  0.80188258
      582  1.00000000  1.64664066
      583  0.93333333  2.00000000
      584  1.00000000  1.08170417
      585  1.00000000  1.64664066
      586  1.00000000  2.00000000
      587  1.00000000  1.64664066
      588  1.00000000  1.43349049
      589  1.00000000  1.27807191
      590  1.00000000  1.64664066
      591  1.00000000  1.64664066
      592  1.00000000  2.00000000
      593  1.00000000  0.84106147
      594  1.00000000  2.00000000
      595  1.00000000  1.43349049
      596  0.93333333  1.05362706
      597  0.93333333  1.62876767
      598  0.93333333  1.62876767
      599  1.00000000  2.00000000
      600  1.00000000  1.43349049
      601  1.00000000  0.75805397
      602  1.00000000  1.27807191
      603  1.00000000  2.00000000
      604  1.00000000  2.00000000
      605  1.00000000  2.00000000
      606  1.00000000  2.00000000
      607  1.00000000  1.02904941
      608  0.93333333  1.05362706
      609  0.93333333  1.26547008
      610  1.00000000  1.64664066
      611  1.00000000  1.09441274
      612  1.00000000  1.00320837
      613  1.00000000  0.94701842
      614  1.00000000  1.00320837
      615  1.00000000  1.27807191
      616  1.00000000  1.64664066
      617  1.00000000  1.09441274
      618  1.00000000  1.16335926
      619  1.00000000  1.02904941
      620  1.00000000  0.76335926
      621  1.00000000  1.02904941
      622  0.53333333  1.45643556
      623  0.80000000  1.18872188
      624  0.93333333  1.25040474
      625  0.93333333  1.62876767
      626  0.93333333  1.62876767
      627  0.93333333  0.19079997
      628  0.93333333  1.05362706
      629  0.93333333  0.55118436
      630  0.86666667  0.70426220
      631  1.00000000  1.00320837
      632  1.00000000  1.16335926
      633  1.00000000  1.27807191
      634  1.00000000  1.30015716
      635  1.00000000  2.00000000
      636  1.00000000  0.76904044
      637  1.00000000  0.43719337
      638  1.00000000  1.64664066
      639  1.00000000  1.30015716
      640  1.00000000  0.96107940
      641  1.00000000  1.00320837
      642  1.00000000  0.94701842
      643  1.00000000  1.09441274
      644  1.00000000  1.64664066
      645  1.00000000  1.16335926
      646  0.13333333  2.00000000
      647  0.93333333  0.73619083
      648  0.93333333  0.22167165
      649  0.93333333  0.16476225
      650  1.00000000  1.64664066
      651  1.00000000  1.09441274
      652  1.00000000  1.16335926
      653  0.46666667  1.13687943
      654  0.46666667  2.00000000
      655  0.53333333  1.45643556
      656  0.93333333  1.25040474
      657  0.93333333  0.33550222
      658  0.93333333  1.05362706
      659  0.93333333  1.01477186
      660  1.00000000  2.00000000
      661  0.86666667  1.60875644
      662  0.86666667  1.22065016
      663  0.86666667  1.38061781
      664  0.86666667  1.00873574
      665  0.86666667  1.22677165
      666  0.86666667  1.60875644
      667  0.86666667  1.60875644
      668  0.86666667  1.22677165
      669  0.86666667  1.00427255
      670  0.80000000  1.18331091
      671  1.00000000  1.09441274
      672  1.00000000  1.43349049
      673  1.00000000  2.00000000
      674  1.00000000  1.43349049
      675  1.00000000  1.43349049
      676  1.00000000  1.00320837
      677  1.00000000  1.64664066
      678  1.00000000  1.64664066
      679  1.00000000  1.43349049
      680  1.00000000  1.43349049
      681  1.00000000  1.08170417
      682  1.00000000  1.02904941
      683  1.00000000  1.08170417
      684  1.00000000  1.30015716
      685  1.00000000  1.30015716
      686  1.00000000  1.64664066
      687  1.00000000  1.30015716
      688  0.93333333  1.05362706
      689  1.00000000  1.00320837
      690  1.00000000  2.00000000
      691  0.93333333  0.73619083
      692  1.00000000  1.30015716
      693  1.00000000  0.72709440
      694  1.00000000  1.43349049
      695  0.80000000  1.08170417
      696  0.13333333  2.00000000
      697  0.13333333  1.00000000
      698  1.00000000  1.09441274
      699  1.00000000  1.64664066
      700  1.00000000  1.27807191
      701  1.00000000  2.00000000
      702  1.00000000  1.64664066
      703  1.00000000  0.17439480
      704  1.00000000  1.00320837
      705  1.00000000  0.75805397
      706  1.00000000  1.64664066
      707  1.00000000  1.27807191
      708  1.00000000  1.64664066
      709  1.00000000  1.43349049
      710  1.00000000  0.57052670
      711  1.00000000  0.84106147
      712  1.00000000  0.94701842
      713  1.00000000  1.64664066
      714  1.00000000  1.30015716
      715  1.00000000  0.72709440
      716  1.00000000  1.30015716
      717  1.00000000  1.43349049
      718  0.93333333  1.13687943
      719  0.93333333  1.25040474
      720  0.13333333  1.00000000
      721  0.06666667  2.00000000
      722  0.06666667  2.00000000
      723  0.13333333  1.00000000
      724  0.73333333  1.13414338
      725  1.00000000  1.43349049
      726  1.00000000  1.27807191
      727  1.00000000  0.54343524
      728  1.00000000  0.44539024
      729  0.93333333  0.50738593
      730  0.93333333  1.62876767
      731  1.00000000  0.89669259
      732  1.00000000  1.43349049
      733  1.00000000  1.64664066
      734  1.00000000  0.89669259
      735  1.00000000  1.43349049
      736  1.00000000  1.64664066
      737  1.00000000  1.43349049
      738  1.00000000  1.02904941
      739  1.00000000  1.27807191
      740  1.00000000  1.43349049
      741  1.00000000  1.30015716
      742  0.93333333  1.26547008
      743  0.93333333  1.62876767
      744  0.93333333  2.00000000
      745  0.93333333  0.70416361
      746  1.00000000  0.96107940
      747  1.00000000  1.43349049
      748  1.00000000  0.19376107
      749  1.00000000  1.09441274
      750  1.00000000  1.64664066
      751  1.00000000  1.64664066
      752  1.00000000  2.00000000
      753  1.00000000  1.43349049
      754  1.00000000  0.94701842
      755  1.00000000  1.27807191
      756  1.00000000  1.27807191
      757  1.00000000  0.72709440
      758  1.00000000  1.30015716
      759  1.00000000  1.27807191
      760  1.00000000  2.00000000
      761  1.00000000  1.43349049
      762  1.00000000  1.16335926
      763  0.86666667  1.60875644
      764  0.93333333  0.90508568
      765  0.93333333  1.40832722
      766  1.00000000  1.43349049
      767  1.00000000  2.00000000
      768  1.00000000  0.94701842
      769  1.00000000  0.96107940
      770  1.00000000  1.27807191
      771  1.00000000  0.76335926
      772  1.00000000  2.00000000
      773  1.00000000  2.00000000
      774  1.00000000  1.64664066
      775  1.00000000  1.64664066
      776  1.00000000  0.72709440
      777  1.00000000  1.43349049
      778  1.00000000  1.30015716
      779  1.00000000  1.16335926
      780  1.00000000  1.16335926
      781  1.00000000  1.43349049
      782  1.00000000  1.43349049
      783  1.00000000  2.00000000
      784  1.00000000  1.30015716
      785  1.00000000  1.64664066
      786  1.00000000  1.02904941
      787  0.93333333  2.00000000
      788  0.93333333  2.00000000
      789  0.13333333  1.00000000
      790  0.93333333  2.00000000
      791  0.93333333  2.00000000
      792  0.93333333  2.00000000
      793  0.93333333  2.00000000
      794  0.93333333  2.00000000
      795  0.93333333  2.00000000
      796  0.93333333  2.00000000
      797  1.00000000  1.43349049
      798  1.00000000  0.94701842
      799  1.00000000  2.00000000
      800  1.00000000  2.00000000
      801  1.00000000  2.00000000
      802  1.00000000  2.00000000
      803  1.00000000  2.00000000
      804  1.00000000  1.64664066
      805  1.00000000  2.00000000
      806  1.00000000  2.00000000
      807  1.00000000  2.00000000
      808  1.00000000  1.30015716
      809  1.00000000  2.00000000
      810  1.00000000  2.00000000
      811  1.00000000  1.64664066
      812  1.00000000  1.64664066
      813  1.00000000  2.00000000
      814  1.00000000  2.00000000
      815  1.00000000  1.64664066
      816  1.00000000  1.64664066
      817  1.00000000  1.16335926
      818  1.00000000  1.09441274
      819  1.00000000  1.43349049
      820  1.00000000  2.00000000
      821  0.33333333  1.27807191
      822  1.00000000  1.64664066
      823  1.00000000  2.00000000
      824  1.00000000  1.64664066
      825  1.00000000  0.84106147
      826  1.00000000  1.64664066
      827  1.00000000  2.00000000
      828  1.00000000  1.64664066
      829  1.00000000  1.64664066
      830  1.00000000  1.27807191
      831  1.00000000  2.00000000
      832  1.00000000  1.64664066
      833  1.00000000  1.64664066
      834  1.00000000  1.30015716
      835  1.00000000  1.64664066
      836  1.00000000  1.64664066
      837  1.00000000  1.64664066
      838  1.00000000  1.43349049
      839  1.00000000  1.64664066
      840  1.00000000  2.00000000
      841  1.00000000  2.00000000
      842  1.00000000  1.64664066
      843  1.00000000  1.64664066
      844  1.00000000  2.00000000
      845  1.00000000  2.00000000
      846  1.00000000  2.00000000
      847  1.00000000  1.64664066
      848  1.00000000  2.00000000
      849  0.13333333  1.00000000
      850  0.13333333  1.00000000
      851  0.93333333  1.25040474
      852  0.93333333  2.00000000
      853  0.93333333  1.25040474
      854  0.93333333  2.00000000
      855  0.73333333  1.31596156
      856  0.73333333  2.00000000
      857  0.73333333  0.90420474
      858  0.73333333  1.13414338
      859  0.73333333  0.31418429
      860  0.73333333  1.13414338
      861  0.73333333  1.31596156
      862  1.00000000  1.64664066
      863  1.00000000  1.27807191
      864  1.00000000  1.64664066
      865  1.00000000  1.08170417
      866  1.00000000  1.64664066
      867  1.00000000  0.44539024
      868  1.00000000  1.64664066
      869  1.00000000  1.02904941
      870  1.00000000  1.09441274
      871  1.00000000  0.57439480
      872  1.00000000  1.09441274
      873  1.00000000  1.43349049
      874  1.00000000  1.43349049
      875  1.00000000  1.30015716
      876  1.00000000  1.16335926
      877  1.00000000  1.64664066
      878  1.00000000  2.00000000
      879  1.00000000  1.30015716
      880  1.00000000  0.72709440
      881  1.00000000  1.64664066
      882  1.00000000  1.64664066
      883  1.00000000  1.30015716
      884  1.00000000  1.64664066
      885  1.00000000  1.64664066
      886  1.00000000  2.00000000
      887  1.00000000  1.30015716
      888  1.00000000  2.00000000
      889  1.00000000  1.64664066
      890  1.00000000  1.64664066
      891  1.00000000  2.00000000
      892  1.00000000  0.89669259
      893  1.00000000  2.00000000
      894  1.00000000  2.00000000
      895  1.00000000  1.16335926
      896  1.00000000  1.64664066
      897  1.00000000  1.27807191
      898  1.00000000  0.75805397
      899  1.00000000  1.64664066
      900  1.00000000  2.00000000
      901  1.00000000  1.64664066
      902  1.00000000  1.64664066
      903  1.00000000  1.64664066
      904  1.00000000  1.64664066
      905  1.00000000  1.64664066
      906  1.00000000  0.94701842
      907  1.00000000  1.64664066
      908  1.00000000  1.64664066
      909  1.00000000  2.00000000
      910  0.93333333  2.00000000
      911  0.93333333  1.62876767
      912  1.00000000  2.00000000
      913  1.00000000  2.00000000
      914  1.00000000  2.00000000
      915  1.00000000  2.00000000
      916  1.00000000  2.00000000
      917  1.00000000  2.00000000
      918  1.00000000  2.00000000
      919  1.00000000  0.57439480
